folioviv,foliohog,ubica_geo,factor,ing_cor,gasto_mon,alimentos,educa_espa,transporte,salud,entidad
2709005923,1,27005,217,57693.03,52794.09,21882.74,2729.02,4229.71,0.0,27
2709005924,1,27005,217,30469.88,11157.93,7752.75,694.56,580.64,0.0,27
2709006201,1,27005,205,161711.2,43466.86,13846.98,1771.92,17686.11,616.28,27
2709006202,1,27005,205,87548.14,40736.03,24383.31,2958.64,5090.6,1751.06,27
2709006203,1,27005,205,134296.49,46246.64,10594.18,10524.98,10496.99,11445.63,27
2709006204,1,27005,205,89758.99,44689.63,11725.57,1983.37,9020.71,97.82,27
2709006205,1,27005,205,28185.16,18750.83,11584.14,1559.99,290.32,0.0,27
2709006206,1,27005,205,61409.96,24053.22,8035.64,6601.65,4703.22,0.0,27
2709006407,1,27005,205,133878.12,65698.46,36719.81,880.43,11404.71,127.17,27
2709006408,1,27005,205,55468.93,29833.31,17511.27,58.69,7658.96,224.99,27
2709006409,1,27005,205,22017.17,25698.92,15107.09,870.96,5424.19,0.0,27
2709006410,1,27005,205,75475.96,44212.95,24634.11,4171.8,5231.33,0.0,27
2709006411,1,27005,205,28890.64,17492.14,9411.31,0.0,547.46,0.0,27
2709006412,1,27005,205,110054.31,48562.96,16405.61,4354.83,11246.45,0.0,27
2709006613,1,27005,205,12990.52,22376.82,8035.56,1304.01,1114.28,165.32,27
2709006614,1,27005,205,90892.22,36466.31,15737.02,3163.76,5535.56,4959.76,27
2709006615,1,27005,205,14100.69,16589.53,8794.15,1565.16,1114.28,567.37,27
2709006616,1,27005,205,20367.02,7825.68,5785.68,0.0,1200.0,0.0,27
2709006617,1,27005,205,57295.05,71840.89,18437.03,15549.83,17183.82,6070.04,27
2709006618,1,27005,205,62360.65,47692.22,25611.27,920.16,8660.98,2817.37,27
2709006819,1,27005,205,36867.67,31489.02,6364.22,0.0,19444.91,371.73,27
2709006819,2,27005,205,38332.53,24669.83,11442.79,2262.29,0.0,0.0,27
2709006820,1,27005,205,23504.85,6624.13,1915.67,0.0,2210.58,0.0,27
2709006822,1,27005,205,139277.58,30411.53,17549.86,1173.91,5688.05,489.11,27
2709006823,1,27005,205,22002.15,24499.33,5528.5,300.0,13225.65,77.27,27
2709006824,1,27005,205,42373.73,16140.17,7277.06,0.0,5840.16,811.95,27
2709007019,1,27005,217,96777.56,84333.97,43842.63,725.8,11602.88,328.69,27
2709007020,1,27005,217,54343.92,58411.67,27244.11,1813.48,16259.56,5722.82,27
2709007021,1,27005,217,50992.3,14735.99,7727.04,0.0,2230.64,586.95,27
2709007022,1,27005,217,92123.72,49989.38,25251.23,2496.77,12672.46,0.0,27
2709007023,1,27005,217,36985.59,12226.02,5039.9,0.0,1658.57,1271.72,27
2709007024,1,27005,217,44600.42,12520.83,7559.94,0.0,580.64,1198.36,27
2709007301,1,27005,217,75710.09,25031.88,14875.64,2735.79,4437.74,63.58,27
2709007302,1,27005,217,40667.23,25295.31,17999.84,0.0,3851.61,0.0,27
2709007303,1,27005,217,217658.5,77517.65,31139.83,15959.14,12668.66,1320.65,27
2709007305,1,27005,217,33117.26,16724.93,7251.38,0.0,4446.06,0.0,27
2709007306,1,27005,217,55203.86,15236.74,8369.92,232.25,3193.54,342.38,27
2709007507,1,27005,217,85701.96,24946.16,8434.14,0.0,1558.88,8498.13,27
2709007508,1,27005,217,48360.78,42158.13,18128.41,10446.79,6466.58,318.89,27
2709007509,1,27005,217,60112.84,19000.56,7534.22,0.0,4375.54,3286.93,27
2709007510,1,27005,217,58187.88,38092.22,16585.63,0.0,8868.28,391.3,27
2709007511,1,27005,217,126182.1,27117.4,7881.34,1379.92,7525.48,48.91,27
2709007512,1,27005,217,34767.94,30591.5,12137.03,3575.54,5880.28,391.29,27
2709007813,1,27005,217,197817.01,50665.22,7753.32,11460.04,7378.85,5702.25,27
2709007815,1,27005,217,41225.02,15685.26,3574.25,0.0,4135.66,185.86,27
2709007816,1,27005,217,40428.54,54837.15,29097.08,5325.0,11054.68,494.0,27
2709007817,1,27005,217,22752.4,8204.38,7341.38,0.0,0.0,0.0,27
2709007818,1,27005,217,64879.57,57004.22,26318.29,2233.18,5164.22,5747.25,27
2709008019,1,27005,227,26413.03,45076.13,19864.19,4378.04,3794.91,0.0,27
2709008020,1,27005,227,316704.06,297470.57,46594.05,154162.62,38451.72,32229.73,27
2709008021,1,27005,227,107724.73,58609.45,25624.06,2266.4,17085.6,2152.16,27
2709008022,1,27005,227,26023.03,8141.28,1427.13,0.0,1050.0,2385.95,27
2709008023,1,27005,227,93385.94,78457.63,13370.05,21443.79,20945.39,1920.29,27
2709008024,1,27005,227,176136.4,68834.02,21326.81,5568.12,16050.59,1819.55,27
2709008301,1,27005,227,144500.82,52824.78,16161.32,16664.5,7902.29,1120.09,27
2709008302,1,27005,227,116702.44,33759.03,18501.34,943.54,7778.56,88.04,27
2709008303,1,27005,227,77282.6,43259.68,8819.92,11554.44,6923.02,401.08,27
2709008304,1,27005,227,190603.07,41324.34,20507.02,4151.6,2871.42,0.0,27
2709008305,1,27005,227,46042.47,28814.61,11815.64,725.8,12261.29,58.69,27
2709008306,1,27005,227,51560.86,20807.84,11185.62,290.32,4331.61,70.43,27
2709008507,1,27005,227,247037.83,87894.54,17999.98,1188.89,13403.22,0.0,27
2709008508,1,27005,227,98356.23,67088.46,24852.76,1271.73,15295.15,978.26,27
2709008508,2,27005,227,165196.37,22420.71,13422.78,782.6,2230.64,0.0,27
2709008509,1,27005,227,87144.6,39765.13,16418.49,0.0,14073.36,440.2,27
2709008510,1,27005,227,54725.79,33876.44,12767.04,0.0,7741.93,131.08,27
2709008511,1,27005,227,101718.27,18366.31,14117.07,290.32,578.82,684.77,27
2709008512,1,27005,227,87669.18,51303.2,10092.8,2836.94,21946.94,1858.69,27
2709008713,1,27005,227,29092.92,9629.7,6094.28,0.0,120.0,733.69,27
2709008714,1,27005,227,37018.01,15999.22,7662.8,122.95,3090.0,0.0,27
2709008715,1,27005,227,55848.43,10042.48,5862.74,0.0,1774.27,293.47,27
2709008717,1,27005,227,107910.55,25806.8,12227.03,2894.68,3780.0,615.31,27
2709008718,1,27005,227,48639.28,9071.13,3497.13,300.0,0.0,0.0,27
2709009019,1,27005,225,57993.1,20217.9,12844.1,900.0,2878.32,1020.3,27
2709009020,1,27005,225,39946.92,24844.39,15286.96,625.62,3821.46,185.85,27
2709009021,1,27005,225,22729.2,12914.88,5843.47,254.34,5449.73,0.0,27
2709009022,1,27005,225,97312.14,56656.46,19780.56,5293.19,8308.11,1106.38,27
2709009023,1,27005,225,23023.82,14690.12,9527.06,215.21,2861.72,449.98,27
2709009024,1,27005,225,31010.6,30259.66,17189.87,1001.59,3846.34,3374.97,27
2709009301,1,27005,225,86716.56,55078.54,19632.64,2903.22,11695.46,733.68,27
2709009302,1,27005,225,74345.39,36367.29,7122.76,7332.83,9773.66,0.0,27
2709009303,1,27005,225,34916.23,31520.19,15152.06,0.0,10265.74,3472.81,27
2709009304,1,27005,225,58934.08,72865.22,20339.85,23859.27,21580.39,88.03,27
2709009305,1,27005,225,34164.92,23189.11,11866.99,4207.93,5146.97,753.25,27
2709009306,1,27005,225,76646.8,37072.08,12317.07,2787.09,12317.4,117.39,27
2709009507,1,27005,225,267644.52,50419.11,19812.73,5632.23,17104.25,0.0,27
2709009509,1,27005,225,84832.54,27134.83,18077.05,2306.71,1443.81,1110.31,27
2709009510,1,27005,225,39074.93,25521.65,10761.29,5852.91,3173.45,24.45,27
2709009511,1,27005,225,31891.16,20568.45,7097.02,2525.03,5458.3,224.99,27
2709009512,1,27005,225,88788.56,26990.31,9642.75,1117.73,4870.27,782.6,27
2709009713,1,27005,225,24085.56,29918.61,17305.58,75.0,4229.5,0.0,27
2709009714,1,27005,225,35754.07,25333.97,16482.64,0.0,3347.12,0.0,27
2709009714,2,27005,225,14704.91,21258.28,9938.46,2843.6,1602.85,523.36,27
2709009715,1,27005,225,57251.46,26459.1,13917.75,743.46,5335.65,234.78,27
2709009716,1,27005,225,41102.44,33767.46,20362.84,1695.0,6788.53,0.0,27
2709009718,1,27005,225,72491.79,25734.54,15814.11,0.0,4986.1,1271.73,27
2709010019,1,27007,438,121103.02,76000.81,28587.65,7394.51,4425.03,3815.2,27
2709010020,1,27007,438,37595.76,62980.76,27957.66,0.0,4240.06,13572.35,27
2709010021,1,27007,438,113334.65,31670.86,14747.01,1467.39,5955.59,0.0,27
2709010022,1,27007,438,60139.01,37672.85,16572.75,669.11,12330.85,645.64,27
2709010024,1,27007,438,9014.9,23340.35,17054.88,0.0,2959.54,1320.64,27
2709010301,1,27007,438,97878.12,55741.34,23374.21,2721.57,15369.44,1663.03,27
2709010302,1,27007,438,36637.43,15206.5,9604.13,0.0,1866.34,0.0,27
2709010303,1,27007,438,38941.45,14358.38,9848.42,0.0,0.0,1878.25,27
2709010304,1,27007,438,44037.31,37193.19,17440.59,1205.27,4213.78,0.0,27
2709010306,1,27007,438,91774.64,38803.19,2738.54,13596.47,12916.18,0.0,27
2709010507,1,27007,438,184733.49,41249.04,21227.04,5638.66,6075.47,0.0,27
2709010508,1,27007,438,54126.74,50814.65,22744.13,2903.19,12856.95,782.58,27
2709010509,1,27007,438,67499.99,128303.37,76506.22,3232.25,4897.04,0.0,27
2709010510,1,27007,438,102123.47,59719.5,8832.82,13298.3,10829.14,1222.8,27
2709010512,1,27007,438,54434.31,25306.7,6402.79,3483.87,5485.68,0.0,27
2709010813,1,27007,438,125020.32,78195.57,16797.66,4822.07,17730.38,9195.63,27
2709010814,1,27007,438,37567.03,4615.88,0.0,0.0,1200.0,1467.38,27
2709010818,1,27007,438,151881.13,49885.29,26048.51,0.0,9553.6,1633.68,27
2709011019,1,27008,126,20120.6,8196.54,6447.71,0.0,580.64,0.0,27
2709011021,1,27008,126,33702.65,19884.36,10876.98,0.0,7445.5,0.0,27
2709011022,1,27008,126,31573.8,19811.2,11494.15,416.85,4061.03,831.51,27
2709011023,1,27008,126,77648.65,62718.98,24737.0,1913.08,15024.17,1252.15,27
2709011401,1,27008,126,14945.26,11859.32,7058.48,995.79,2043.86,0.0,27
2709011402,1,27008,126,6446.55,14035.42,10581.3,1241.93,1285.7,0.0,27
2709011403,1,27008,126,12963.64,28170.66,9128.49,2573.45,3431.6,1375.43,27
2709011404,1,27008,126,20915.36,13977.86,5901.31,1395.55,58.06,2712.69,27
2709011405,1,27008,126,35889.2,36366.04,17279.81,2577.98,1161.28,1154.34,27
2709011406,1,27008,126,21445.15,31920.2,15190.59,4821.3,4384.3,286.63,27
2709011607,1,27008,126,17551.46,7657.0,3792.76,45.0,300.0,541.92,27
2709011608,1,27008,126,21265.57,24065.77,16495.56,0.0,4632.0,83.13,27
2709011608,2,27008,126,26573.83,15933.41,10472.01,0.0,2477.14,134.01,27
2709011608,3,27008,126,17704.91,17719.26,9154.15,31.96,3450.0,523.34,27
2709011609,1,27008,126,145928.15,50759.0,8138.47,21.0,15527.13,575.18,27
2709011610,1,27008,126,54617.68,20571.73,11108.4,0.0,4785.24,254.34,27
2709011611,1,27008,126,49622.94,38246.89,22409.74,600.0,5850.0,781.6,27
2709011612,1,27008,126,25888.51,16273.27,9784.12,0.0,1950.0,789.42,27
2709011813,1,27008,126,4155.73,23647.03,18083.48,0.0,1855.71,694.55,27
2709011814,1,27008,126,73201.37,66133.9,19581.25,5063.47,24728.57,988.02,27
2709011815,1,27008,126,13401.08,7808.22,4898.49,0.0,0.0,1721.73,27
2709011816,1,27008,126,6884.53,19358.97,13641.27,0.0,848.56,674.98,27
2709011817,1,27008,126,33291.9,38849.85,23007.59,4403.86,3762.84,33.26,27
2709011818,1,27008,126,65302.8,20978.99,12252.7,3899.99,1281.42,88.04,27
2709012202,1,27008,400,153544.34,91617.79,30458.54,36830.27,3634.73,384.44,27
2709012203,1,27008,400,40740.81,28824.86,12509.84,2566.74,5594.2,110.53,27
2709012204,1,27008,400,47609.68,34711.85,12406.96,3750.29,9639.65,2111.07,27
2709012205,1,27008,400,58627.26,22192.16,10555.6,1110.0,4354.83,957.7,27
2709012407,1,27008,400,167399.34,108088.11,45128.3,1561.02,26790.64,3234.1,27
2709012408,1,27008,400,68597.96,27770.98,10420.52,5567.78,2134.65,134.99,27
2709012409,1,27008,400,66935.18,56989.64,20185.54,13267.0,11424.97,741.51,27
2709012410,1,27008,400,39189.57,28989.45,10902.69,5071.74,3902.61,753.23,27
2709012411,1,27008,400,68842.61,31254.06,16058.37,0.0,9166.71,0.0,27
2709012412,1,27008,400,78316.68,35941.33,13448.36,6009.67,5202.38,0.0,27
2709012713,1,27008,400,91003.55,52381.54,22744.15,0.0,8640.0,5165.18,27
2709012714,1,27008,400,30545.88,34494.05,17035.55,3636.52,3900.0,0.0,27
2709012715,1,27008,400,56505.23,30355.42,18083.42,1475.4,4500.0,0.0,27
2709012716,1,27008,400,87836.03,90793.13,30394.06,984.77,14515.56,25872.98,27
2709012717,1,27008,400,39803.44,34849.96,11911.92,0.0,7650.0,117.39,27
2709012717,2,27008,400,6930.54,16430.76,7354.13,1908.4,750.0,0.0,27
2709012718,1,27008,400,85155.7,68904.14,23759.87,2834.6,27618.89,1172.92,27
2709012718,2,27008,400,45015.72,40271.45,19214.82,6050.24,7197.54,0.0,27
2709012919,1,27008,400,41614.33,63083.02,38886.15,1472.89,8331.98,200.53,27
2709012920,1,27008,400,56525.13,29311.37,21111.21,1190.32,2699.99,293.45,27
2709012921,1,27008,400,57133.56,45118.38,10337.09,580.64,6425.69,0.0,27
2709012922,1,27008,400,69711.31,38225.33,7495.64,7576.77,14909.74,586.95,27
2709012923,1,27008,400,132632.39,88312.81,28439.86,34830.47,13980.28,0.0,27
2709012924,1,27008,400,47672.8,23162.86,8434.17,978.26,6628.7,596.73,27
2709013201,1,27008,194,15421.86,12557.59,9809.9,0.0,449.99,391.3,27
2709013202,1,27008,194,88529.47,41847.53,15891.21,5961.17,7978.0,430.43,27
2709013203,1,27008,194,62224.66,25619.1,7778.49,1161.28,3794.89,97.82,27
2709013205,1,27008,194,25855.9,25110.7,16727.02,840.65,3647.96,293.47,27
2709013206,1,27008,194,38179.0,27290.61,16534.14,870.96,2005.34,4402.17,27
2709013407,1,27008,194,16261.36,18546.36,6852.81,3002.61,5976.32,29.34,27
2709013408,1,27008,194,17055.95,10482.03,7547.11,0.0,290.32,0.0,27
2709013409,1,27008,194,36177.7,21255.1,6968.51,6390.23,4064.5,0.0,27
2709013410,1,27008,194,39876.56,25376.36,5824.17,12260.11,246.0,753.24,27
2709013411,1,27008,194,26388.01,17272.94,7142.03,217.74,5804.56,684.78,27
2709013412,1,27008,194,37517.85,11042.78,4409.94,0.0,3604.83,0.0,27
2709013713,1,27008,194,26821.93,30938.74,11494.2,2131.21,6806.71,2377.15,27
2709013714,1,27008,194,77704.89,95414.79,18179.78,465.0,4568.48,32380.41,27
2709013715,1,27008,194,23814.91,55389.77,14155.66,5110.77,12436.82,2885.84,27
2709013716,1,27008,194,39708.92,14310.49,8819.84,0.0,1102.13,264.12,27
2709013717,1,27008,194,28844.22,31377.86,13101.29,0.0,4097.4,0.0,27
2709013718,1,27008,194,33385.18,24852.78,10516.96,1647.38,3295.7,127.15,27
2709013919,1,27008,194,46913.75,18767.03,7367.06,671.83,3503.22,743.47,27
2709013920,1,27008,194,113244.67,26509.69,10105.59,1268.58,2922.57,2660.86,27
2709013921,1,27008,194,49661.17,49188.37,30374.82,1450.34,3933.87,440.21,27
2709013922,1,27008,194,23564.07,31053.55,11134.21,489.13,2442.91,1858.68,27
2709013923,1,27008,194,44297.61,41891.74,12754.22,580.64,15091.99,2083.68,27
2709013924,1,27008,194,121564.42,58079.52,21304.13,1393.53,11265.35,3913.03,27
2709014019,1,27008,233,14706.35,10882.04,6325.65,0.0,2311.51,0.0,27
2709014019,2,27008,233,29347.81,14745.19,7739.94,0.0,2945.8,58.69,27
2709014019,3,27008,233,19006.2,12216.87,6647.05,0.0,2938.14,121.29,27
2709014020,1,27008,233,28224.98,12777.86,7559.88,0.0,0.0,0.0,27
2709014021,1,27008,233,61256.47,30743.65,13467.66,275.79,6015.94,249.44,27
2709014022,1,27008,233,24491.22,10182.32,6287.01,900.0,0.0,469.56,27
2709014023,1,27008,233,43706.15,16084.45,8414.86,145.16,2480.16,0.0,27
2709014024,1,27008,233,70403.21,21957.87,11969.89,2735.97,1361.74,929.34,27
2709014301,1,27008,233,74092.23,52766.5,3561.34,15207.09,23925.72,391.3,27
2709014302,1,27008,233,43551.5,15381.37,9366.29,0.0,2364.04,821.71,27
2709014303,1,27008,233,80125.89,52165.76,19311.27,3415.68,6945.95,12127.47,27
2709014304,1,27008,233,68340.77,58309.27,26601.26,4084.8,6221.17,1863.58,27
2709014305,1,27008,233,101469.83,20823.08,9874.17,5568.49,1903.41,1178.78,27
2709014306,1,27008,233,36162.1,26725.98,10118.44,7937.39,2612.9,375.64,27
2709014607,1,27008,233,23117.52,9930.53,7585.58,0.0,600.0,48.91,27
2709014608,1,27008,233,44753.51,56799.84,15287.03,3955.81,3300.0,4240.75,27
2709014609,1,27008,233,22426.21,21971.5,10504.14,0.0,2571.42,2069.0,27
2709014610,1,27008,233,68557.35,27031.41,14386.97,0.0,300.0,2005.42,27
2709014611,1,27008,233,58319.97,32461.4,16662.68,2454.13,4367.21,596.72,27
2709014612,1,27008,233,31386.16,14054.31,10144.15,0.0,600.0,459.77,27
2709014813,1,27008,233,76563.9,37898.58,23682.71,5278.01,3889.28,0.0,27
2709014814,1,27008,233,32458.98,27101.18,7045.65,1467.39,6655.08,371.72,27
2709014815,1,27008,233,1065639.88,21536.15,10208.47,6216.83,2640.0,0.0,27
2709014816,1,27008,233,103445.89,58582.99,24460.46,1566.52,9942.82,4444.21,27
2709014818,1,27008,233,20557.36,52349.3,23880.47,8282.76,2228.56,5894.95,27
2709015201,1,27008,227,71731.15,38917.53,9874.17,1681.94,3047.53,425.53,27
2709015202,1,27008,227,144997.12,17213.86,7971.3,0.0,1566.9,185.86,27
2709015203,1,27008,227,62075.73,25675.86,9565.54,725.8,1277.41,313.04,27
2709015204,1,27008,227,71192.41,16022.99,11879.89,0.0,1506.34,0.0,27
2709015205,1,27008,227,71785.74,36380.71,19902.69,3099.42,2474.36,78.25,27
2709015206,1,27008,227,69015.23,26714.77,17909.82,0.0,1190.32,1001.7,27
2709015507,1,27008,227,103622.13,73059.68,22936.93,5772.96,8359.34,317.92,27
2709015508,1,27008,227,27364.29,18866.97,10645.6,5542.98,547.46,0.0,27
2709015509,1,27008,227,62422.69,25939.85,9912.73,5582.87,1904.91,604.55,27
2709015510,1,27008,227,24791.78,19827.04,11519.94,0.0,290.32,5086.93,27
2709015511,1,27008,227,145396.94,54780.64,19182.65,9858.27,15398.97,34.23,27
2709015512,1,27008,227,61320.08,16403.89,9218.44,1416.88,2099.99,58.69,27
2709015512,2,27008,227,29049.4,18915.09,6197.01,232.25,740.32,489.12,27
2709015713,1,27008,227,23106.65,24129.02,14579.78,1914.78,2100.0,0.0,27
2709015714,1,27008,227,11665.12,8780.39,4744.23,0.0,300.0,440.21,27
2709015715,1,27008,227,40763.42,20876.12,16148.46,825.0,882.85,997.81,27
2709015716,1,27008,227,36430.37,14675.19,5361.39,5424.58,450.0,401.07,27
2709015717,1,27008,227,23065.56,18448.13,12381.29,0.0,3600.0,366.84,27
2709015919,1,27008,227,13549.09,9040.54,4731.34,810.0,290.32,120.32,27
2709015920,1,27008,227,23544.52,15387.98,9668.43,146.73,1306.45,117.39,27
2709015921,1,27008,227,14384.53,5706.87,4088.5,0.0,154.28,0.0,27
2709015922,1,27008,227,55235.27,33948.05,10697.06,1393.54,14542.18,180.97,27
2709015924,1,27008,227,39086.15,19417.91,8832.73,1760.86,4109.31,352.16,27
2709016019,1,27008,240,120416.43,54624.59,22808.45,2322.57,10341.78,0.0,27
2709016020,1,27008,240,41732.94,24078.13,12844.17,145.16,4083.86,0.0,27
2709016021,1,27008,240,84474.26,35542.45,20616.27,290.32,6972.7,0.0,27
2709016022,1,27008,240,38323.34,20200.16,12574.18,540.0,590.32,0.0,27
2709016023,1,27008,240,43958.61,14538.39,9964.2,540.0,1113.16,259.22,27
2709016024,1,27008,240,38663.82,34430.21,23894.85,1004.5,3503.22,0.0,27
2709016401,1,27008,240,88832.37,26026.85,15004.13,0.0,8849.14,97.82,27
2709016402,1,27008,240,38822.75,17946.62,9951.33,544.03,6049.15,48.91,27
2709016403,1,27008,240,39539.01,34861.06,20114.81,7120.77,4035.43,176.07,27
2709016404,1,27008,240,29302.03,16445.83,12895.53,0.0,1399.75,0.0,27
2709016405,1,27008,240,36081.34,5068.31,4178.48,0.0,205.71,0.0,27
2709016608,1,27008,240,41681.69,16458.95,6492.74,1115.21,3659.96,78.26,27
2709016609,1,27008,240,245864.51,36727.22,14142.72,1200.0,2992.62,12648.88,27
2709016610,1,27008,240,16283.6,13882.16,9057.77,0.0,678.68,19.56,27
2709016611,1,27008,240,36196.7,12398.42,7521.31,0.0,1637.14,11.73,27
2709016612,1,27008,240,40268.09,20227.18,11127.76,1428.25,1953.86,1197.37,27
2709016813,1,27008,240,15168.8,22192.76,9771.32,105.0,2391.41,7288.03,27
2709016814,1,27008,240,86292.74,54633.46,20262.58,450.0,8357.14,1340.19,27
2709016815,1,27008,240,54752.5,83051.57,20674.12,90.0,4677.04,1305.95,27
2709016816,1,27008,240,30418.97,13946.6,3715.64,0.0,591.42,1173.91,27
2709016817,1,27008,240,37406.02,29930.46,11005.61,0.0,1911.42,7043.47,27
2709016818,1,27008,240,69191.61,63835.41,38622.61,10878.68,7504.91,170.21,27
2709017019,1,27010,393,42475.45,42951.23,8909.89,903.55,21581.51,246.51,27
2709017020,1,27010,393,62334.75,53081.04,19632.74,2479.03,12341.75,2005.42,27
2709017021,1,27010,393,88770.92,49035.87,19208.97,6692.84,12247.68,1731.5,27
2709017024,1,27010,393,29002.77,6619.6,3908.49,0.0,308.57,880.43,27
2709017301,1,27010,393,54674.98,22545.0,11905.56,381.5,1855.84,2985.63,27
2709017303,1,27010,393,13459.74,19779.97,14914.1,0.0,348.38,1197.38,27
2709017304,1,27010,393,67110.57,30777.37,15923.41,284.51,5269.95,764.99,27
2709017305,1,27010,393,75433.37,29671.53,15248.46,185.86,6173.85,692.59,27
2709017306,1,27010,393,60808.32,62791.76,29841.19,19579.19,4305.87,0.0,27
2709017607,1,27010,393,68176.56,26565.24,9167.02,720.8,8030.55,533.15,27
2709017608,1,27010,393,16405.9,11361.32,9784.14,0.0,223.77,308.14,27
2709017609,1,27010,393,22401.62,26440.96,16251.28,0.0,2160.0,293.47,27
2709017610,1,27010,393,51131.96,43186.27,29114.85,1251.63,1731.42,0.0,27
2709017611,1,27010,393,27252.2,22990.41,15595.53,391.3,4499.96,210.32,27
2709017612,1,27010,393,55190.36,32982.23,11982.76,2170.43,8802.8,2993.45,27
2709017813,1,27010,393,72570.18,50102.68,24582.78,196.72,13995.98,1107.38,27
2709017814,1,27010,393,53301.62,38556.68,11603.41,7665.63,10002.85,3272.26,27
2709017815,1,27010,393,41729.49,64777.49,32991.26,812.95,8624.05,5779.55,27
2709017816,1,27010,393,31991.79,18602.81,7534.16,1329.57,4337.12,313.03,27
2709017818,1,27010,393,71065.55,89946.36,20134.69,2870.2,52140.98,4509.76,27
2709018201,1,27010,258,129902.42,50197.79,19857.67,1016.12,14077.85,811.94,27
2709018202,1,27010,258,50639.8,5854.7,0.0,0.0,0.0,5282.59,27
2709018203,1,27010,258,82648.67,30039.29,11172.77,0.0,9854.35,0.0,27
2709018204,1,27010,258,69163.36,30748.6,7508.46,489.13,10128.05,1721.73,27
2709018205,1,27010,258,22844.37,24224.93,15274.16,1220.3,580.64,489.13,27
2709018206,1,27010,258,42799.44,47130.05,19536.19,1681.49,5739.3,415.74,27
2709018407,1,27010,258,45415.26,28160.89,11339.91,1161.29,12089.79,357.05,27
2709018408,1,27010,258,307812.88,130221.61,25450.55,21385.54,34424.63,15505.42,27
2709018409,1,27010,258,31354.82,28955.93,21098.38,0.0,2519.06,586.95,27
2709018410,1,27010,258,184285.93,51376.09,26440.54,2543.47,9269.39,5086.94,27
2709018411,1,27010,258,15294.93,29721.55,19587.73,5325.19,1337.14,820.75,27
2709018412,1,27010,258,54795.84,17629.16,12361.98,479.03,1763.48,357.05,27
2709018613,1,27010,258,92690.46,18053.3,13667.18,261.52,1500.0,782.6,27
2709018614,1,27010,258,174261.74,86473.3,39214.04,1623.0,18419.59,1150.42,27
2709018615,1,27010,258,87709.22,62811.16,14811.33,2411.75,18051.02,4059.77,27
2709018616,1,27010,258,33164.09,29698.62,11944.09,723.91,4176.1,4514.64,27
2709018617,1,27010,258,57063.5,32021.21,14811.34,1800.0,9385.69,156.51,27
2709018618,1,27010,258,51082.95,34228.28,14965.53,0.0,3376.92,176.08,27
2709018919,1,27010,258,70119.73,35405.31,21856.99,960.0,4462.93,0.0,27
2709018920,1,27010,258,25642.95,5614.22,2597.1,0.0,145.16,0.0,27
2709018921,1,27010,258,58848.89,17926.97,10304.88,0.0,804.6,880.43,27
2709018922,1,27010,258,104954.74,59999.42,30805.48,6317.87,8792.82,929.33,27
2709018923,1,27010,258,99406.65,83150.62,20237.03,1946.58,15366.6,2297.93,27
2709018924,1,27010,258,105402.57,52554.62,22191.33,435.48,16057.75,978.25,27
2709019201,1,27012,420,70908.06,38673.14,17189.91,0.0,8511.4,24.45,27
2709019202,1,27012,420,20175.81,32498.32,13371.27,1798.66,3021.84,100.74,27
2709019203,1,27012,420,40834.48,52469.6,34765.57,2634.53,9406.67,224.0,27
2709019204,1,27012,420,79393.62,42185.98,20860.67,0.0,6786.87,63.58,27
2709019205,1,27012,420,24844.88,17297.33,8704.18,0.0,4621.58,150.63,27
2709019206,1,27012,420,45547.06,24641.87,11687.06,580.64,8624.93,41.08,27
2709019507,1,27012,420,14673.91,20471.64,2198.51,11612.9,0.0,81.19,27
2709019508,1,27012,420,81448.87,60854.63,18340.44,27290.31,7383.29,278.79,27
2709019509,1,27012,420,30062.53,9156.91,7019.9,0.0,0.0,0.0,27
2709019511,1,27012,420,17136.89,9876.3,5129.89,0.0,967.82,280.75,27
2709019713,1,27012,420,25622.94,25935.66,16566.33,0.0,4626.8,0.0,27
2709019714,1,27012,420,20919.89,10508.38,8459.89,0.0,300.0,10.76,27
2709019715,1,27012,420,14598.82,8715.92,5592.79,0.0,450.0,68.47,27
2709019716,1,27012,420,43438.84,20953.14,6505.66,4489.62,6816.42,518.47,27
2709019718,1,27012,420,26904.43,17271.28,5245.67,0.0,2547.54,48.91,27
2709019919,1,27012,420,75912.38,64440.45,28369.11,8515.7,11348.98,2617.78,27
2709019920,1,27012,420,22587.71,21356.98,11031.28,586.95,966.35,3193.99,27
2709019921,1,27012,420,45719.46,23385.09,14849.83,0.0,3824.91,357.05,27
2709019922,1,27012,420,53750.52,47088.89,21805.57,0.0,5853.57,0.0,27
2709019923,1,27012,420,29494.55,46259.08,17446.98,4394.27,4224.58,618.23,27
2709019924,1,27012,420,32609.38,22268.49,16521.26,0.0,2253.77,0.0,27
2709020201,1,27012,195,24365.37,24140.55,17652.7,1129.33,0.0,288.58,27
2709020202,1,27012,195,121188.89,31494.31,18912.72,452.89,2571.4,860.85,27
2709020202,2,27012,195,33626.34,20862.92,9899.85,870.96,3091.91,126.19,27
2709020202,3,27012,195,12609.89,18593.84,14837.0,0.0,1528.74,0.0,27
2709020203,1,27012,195,66577.64,45943.49,21368.36,0.0,2268.64,2678.47,27
2709020204,1,27012,195,88851.44,34803.94,21991.95,5466.88,2200.7,34.23,27
2709020206,1,27012,195,26804.78,6096.56,3651.37,0.0,0.0,0.0,27
2709020507,1,27012,195,38488.23,33391.86,11770.47,1879.77,1513.81,7933.65,27
